,SMILES
443,Cc1cccc(C)c1NC1C(CC[Si](C)(C)C)B(N(C1=CCC[Si](C)(C)C)c1c(C)cccc1C)c1c(cc(cc1C(F)(F)F)C(F)(F)F)C(F)(F)F
444,CC(C)CC(NP1(=O)C(CCC1c1ccccc1)c1ccccc1)B1OC(C)(C)C(C)(C)O1
445,CC(C)c1cccc(C(C)C)c1c1cccc(c1NC(B(C#CC(C)(C)C)C1CCCCC1)C1CCCCC1)c1c(cccc1C(C)C)C(C)C
446,CC1(C)OB(OC1(C)C)C1=C(NN=C1c1ccccc1)c1ccccc1
447,CN1C=Cc2ccc(B3OC(C)(C)C(C)(C)O3)c(c3ccccc3)c12
448,OB1N(C(=S)Nc2ccccc12)c1ccc(cc1)N(=O)=O
449,CN(C1=C(B(c2cccc3cccc1c23)c1c(C)cc(C)cc1C)c1ccccc1)S(=O)(=O)c1ccc(C)cc1
450,CC(C)(C)c1ccc2N(c3ccc(cc3c2c1)C(C)(C)C)c1c2Oc3ccccc3B3c4ccccc4Oc(c23)c(N2c3ccc(cc3c3cc(ccc23)C(C)(C)C)C(C)(C)C)c1N1c2ccc(cc2c2cc(ccc12)C(C)(C)C)C(C)(C)C
451,CC1(C)OB(OC1(C)C)C1CN(C(=O)C1c1ccccc1)c1ccccc1
452,CC(C)(C)c1ccc2N3c4cc(cc5Oc6c(cc(cc6C(C)(C)C)C(C)(C)C)B(c6cc(cc(c2c1)c36)C(C)(C)C)c45)c1ccc2c3ccccc3P(=O)(c3ccccc3)c2c1
453,CC(C)c1cc(C(C)C)c(B2c3cc(ccc3N(c3ccccc3)c3ccc(cc23)N2c3ccccc3C(C)(C)c3ccccc23)N2c3ccccc3C(C)(C)c3ccccc23)c(c1)C(C)C
454,Cc1cc(C)c(N2c3cc4c(Sc5ccccc45)cc3B3c4cc5Sc6ccccc6c5cc4N(c4cc(C)cc2c34)c2c(C)cc(C)cc2C)c(C)c1
455,Cc1ccc2N3c4ccc(C)cc4c4cc(C)cc(B(c2c1)c1c(C)cc(C)cc1C)c34
456,CC(C)c1cccc(C(C)C)c1NB1N(C(NC(C)(C)C)c2ccccc12)c1c(cccc1C(C)C)C(C)C
457,CCOP(=O)(OCC)C1N(Cc2ccccc2Cl)B(O)c2ccccc12
458,CC(C)c1cccc(C(C)C)c1N1C(B(O)Nc2c(cc(cc2C(C)(C)C)C(C)(C)C)C(C)(C)C)C2(CCCCC2)CC1(C)C
459,CC(C)(C)OC(=O)NC(CB1OC(C)(C)C(C)(C)O1)Cc1ccccc1
460,CC(C)c1cccc(C(C)C)c1c1cccc(c1N1C(B(OC1=O)C1CCCCC1)C1CCCCC1)c1c(cccc1C(C)C)C(C)C
461,CC(C)C(NS(=O)C(C)(C)C)B1OC(C)(C)C(C)(C)O1
462,CC(C)(C)c1ccc2N3c4cc(cc5N6c7ccc(cc7c7cc(cc(B(c8cc(cc(c2c1)c38)C(C)(C)C)c45)c67)C(C)(C)C)C(C)(C)C)c1ccc(cc1)N(c1ccccc1)c1ccccc1
463,CC(C)C=CC(C)(C)C1(C)OB(CCN2c3ccccc3c3ccccc23)OC1(C)C(C)(C)C=CC(C)C
464,CC(C)(C)c1ccc2N3c4cc(cc5N6c7ccc(cc7c7cc(cc(B(c8cc(cc(c2c1)c38)C(C)(C)C)c45)c67)C(C)(C)C)C(C)(C)C)c1cc(cc(c1)c1ccccc1)c1ccccc1
465,OB(O)c1ccccc1CN1CCN(CC1)c1ccccc1F
466,CN(Cc1ccccc1B(O)O)Cc1c2ccccc2cc2ccccc12
467,CN(C)S(=O)(=O)N1C=C(C=N1)B1OC(C)(C)C(C)(C)O1
468,CC(C)(C)OC(=O)N1CC(B2OC(C)(C)C(C)(C)O2)C1c1ccc(nc1)N1CCOCC1
469,CC(C)c1cccc(C(C)C)c1N1C(B2Oc3ccccc3O2)C(C)(C)CC1(C)C
470,CCCCCCC(O)C(B1Nc2cccc3cccc(N1)c23)N(Cc1ccccc1)Cc1ccccc1
471,Cc1cc(C)c(B2c3ccccc3Nc3ccccc23)c(C)c1
472,OB1ONC(=O)c2ccccc12
473,CC1C(B2OC(C)(C)C(C)(C)O2)c2cc(F)ccc2N1S(=O)(=O)c1ccccc1
474,CC(C)(C)OC(=O)N1CCCC1B(O)O
475,CN(C)c1ccc2CCc3ccc(B(O)c4c(C)cc(C)cc4C)c1c23
476,OB(O)c1ccc(Br)nc1
477,Cc1ccc(cc1)S(=O)(=O)N(Cc1ccccc1)C=C(CC(=C[Si](C)(C)c1ccccc1)C1CC1)B1OC(C)(C)C(C)(C)O1
478,CC(C)(C)c1ccc2N3c4cc(cc5N6c7ccc(cc7c7cc(cc(B(c8cc(cc(c2c1)c38)C(C)(C)C)c45)c67)C(C)(C)C)C(C)(C)C)c1ccccc1N1c2ccccc2c2ccccc12
479,CCOP(=O)(OCC)C1N(Cc2ccccc2)B(O)c2ccccc12
480,COc1cccc(OC)c1N=Nc1ccccc1B(O)O
481,CC1(C)OB(OC1(C)C)c1ccccc1N
482,CN(C)c1ccc(C#N)c(c1)B1OC(C)(C)C(C)(C)O1
483,CC1(C)c2ccccc2N(c2cccc3B4c5cccc(N6c7ccccc7C(C)(C)c7ccccc67)c5Oc5cccc(Oc23)c45)c2ccccc12
484,CC(C)c1cccc2C(C)CB(C3N(c12)C(C)(C)CC3(C)C)c1c(C)c(C)cc(C)c1C
485,CC(C)(C)[Si](C)(C)Oc1c2ccccc2c(N)c(c2cccc3ccccc23)c1B1OC(C)(C)C(C)(C)O1
486,CC(C)N(B1N(C)Cc2ccccc12)C(C)C
487,Cc1cccc(C)c1N(c1cccc(c1)c1ccccc1)c1cc2N(c3cc(ccc3B3c4ccc(cc4N(c(c1)c23)c1c(C)cccc1C)c1ccccc1)c1ccccc1)c1c(C)cccc1C
488,CSc1ncc(cn1)B(O)O
489,CC(C)c1cccc(C(C)C)c1c1cccc(c1N1C(B(N=C1c1ccccc1)C1CCCCC1)C1CCCCC1)c1c(cccc1C(C)C)C(C)C
490,CCCCC1ON(C(C1B1OC(C)(C)C(C)(C)O1)C(=O)c1ccccc1)c1ccccc1
491,S1c2ccccc2N2c3cccc4N5c6ccccc6[Se]c6cccc(B(c7cccc1c27)c34)c56
492,S1c2ccccc2N2c3cc(cc4N(c5ccccc5)c5ccccc5B(c5cccc1c25)c34)N(c1ccccc1)c1ccccc1
493,CC(N(C)C)c1ccccc1B(O)c1c(C)cc(C)cc1C
494,CC1(C)OB(OC1(C)C)c1cccnc1C#N
495,CN1c2cc3ccccc3cc2B(c2cc3ccccc3cc12)c1c(C)cc(C)cc1C
496,CN1c2ccccc2C(C2CCCC=C2)C1(B1OC(C)(C)C(C)(C)O1)c1ccccc1
497,c1ccc(cc1)N1c2ccccc2B2c3ccccc3c3cc4cc5ccccc5cc4c4ccc1c2c34
498,CCC1CCC(CN1C(=O)C(C)(C)C)B1OC(C)(C)C(C)(C)O1
499,Cc1cccc(C)c1NC1=C(Nc2c(C)cccc2C)P(C(=CC(C)(C)C)B1c1c(cc(cc1C(F)(F)F)C(F)(F)F)C(F)(F)F)c1c(cc(cc1C(C)(C)C)C(C)(C)C)C(C)(C)C
500,CC(C)(C)c1ccc2N3c4cc(cc5N6c7ccc(cc7c7cc(cc(B(c8cc(cc(c2c1)c38)C(C)(C)C)c45)c67)C(C)(C)C)C(C)(C)C)N1c2ccccc2[Si](c2ccccc2)(c2ccccc2)c2ccccc12
501,Cc1cc(C)c(N2BCN(C(=O)C(C)(C)C2=O)c2c(C)cc(C)cc2C)c(C)c1
502,COc1cc(C)c(N2Cc3ccccc3B(c3ccccc3C2)c2c(C)cc(C)cc2C)c(C)c1
503,OB(O)c1cccc(c1)N(=O)=O
504,CC(C)(C)c1ccc2N3c4cc(cc5N6c7ccc(cc7c7cc(cc(B(c8cc(cc(c2c1)c38)C(C)(C)C)c45)c67)C(C)(C)C)C(C)(C)C)c1ccc(F)cc1
505,CC(C)(C)c1ccc2N3c4cc(cc5N6c7ccc(cc7c7cc(cc(B(c8cc(cc(c2c1)c38)C(C)(C)C)c45)c67)C(C)(C)C)C(C)(C)C)c1ccc(cc1)c1ccccc1
506,CC1(C)OB(OC1(C)C)c1ccccc1CNC(=O)c1cc(Cl)c(Cl)c(Cl)c1Cl
507,COc1ccc(cc1)C1(B2OCC(C)(C)CO2)N(c2c(cccc2C(C)C)C(C)C)C(C)(C)CC1(C)C
508,CC1(C)OB(OC1(C)C)c1nc(F)c(F)c(F)c1F
509,Cc1cc(C)c(N2c3cc4c(cc3B3c5cc6c7ccccc7C7(C8CC9CC(C8)CC7C9)c6cc5N(c5cc(C)cc2c35)c2c(C)cc(C)cc2C)c2ccccc2C24C3CC4CC(C3)CC2C4)c(C)c1
510,CCC1N(C(C(=C)B2OC(C)(C)C(C)(C)O2)c2ccccc12)S(=O)(=O)c1ccc(C)cc1
511,CC(C)N1B(C=Cc2ccccc12)c1c2COCc2c(C)nc1c1ccc(cc1)N(=O)=O
512,CC(C)c1cccc(C(C)C)c1N1B(O)N(N=C1C(C)(C)C)c1ccccc1
513,CC1(C)OB(OC1(C)C)C1CCC1NC(=O)c1ccccc1
514,CC(C)N(B(N(C(C)C)C(C)C)C(=O)N(C(C)C)C(C)C)C(C)C
515,CC(C)(C)c1ccc2N3c4cc5c(c6ccccc6C65c5ccccc5c5ccccc65)c5N6c7ccc(cc7c7cc(cc(B(c8cc(cc(c2c1)c38)C(C)(C)C)c45)c67)C(C)(C)C)C(C)(C)C
516,CC1(C)OB(OC1(C)C)C1C2CCC(C2)C1N1C(=O)C(=O)c2ccccc12
517,COB1OCC(N(Cc2ccccc12)Cc1c2ccccc2cc2ccccc12)c1ccccc1
518,Cc1cccc(C)c1NC1N(B(c2ccccc2)c2ccccc12)C(C)(C)C
519,CC(B1OC(C)(C)C(C)(C)O1)C(NS(=O)(=O)N(C)C)(C(=O)OC(C)(C)C)c1ccc(cc1)C(F)(F)F
520,Clc1ccc(cc1)N1B(c2ccccc2)c2cc(Cl)ccc2N1c1ccccc1
521,CC(C)(C)OC(=O)N1CC(C(B2OC(C)(C)C(C)(C)O2)C1c1ccccc1)c1ccccc1
522,CCCCc1nc2c(cc3N4c5ccc(cc5c5cc(cc(B6c7cc(cc8c9cc(ccc9N(c78)c2c36)C(C)(C)C)C(C)(C)C)c45)C(C)(C)C)C(C)(C)C)c2ccccc12
523,CC(C)(C)c1ccc2N3c4cc(cc5N6c7ccc(cc7c7cc(cc(B(c8cc(cc(c2c1)c38)C(C)(C)C)c45)c67)C(C)(C)C)C(C)(C)C)c1ccc2c(Oc3ccccc3C2=O)c1
524,COc1cc(B2OC(C)(C)C(C)(C)O2)c(NC(=O)OC(C)(C)C)cc1Cl
525,CCOP(=O)(OCC)C1N(B(O)c2ccccc12)C(C)c1ccccc1
526,COc1ccc(cc1)N1CC(B2OC(C)(C)C(C)(C)O2)C(C1=O)c1ccccc1
527,CC1=CC(B(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)C2(CCCCC2C1)N1CCOCC1
528,CC1(C)OB(OC1(C)C)C=CN(c1ccccc1)c1ccccc1
529,Cc1cc(C)c(B2c3ccccc3N(Cc3ccccc3)c3ccccc23)c(C)c1
530,CC(C)(C)c1ccc2Oc3cccc4N5c6ccccc6c6cccc(B(c2c1)c34)c56
531,c1ccc(cc1)N(c1ccccc1)c1cc2N(c3ccccc3)c3ccccc3B3c4cccc5c6ccccc6N(c(c1)c23)c45
532,CN1c2ccccc2C2=C1c1ccccc1B2c1c(C)cc(C)cc1C
533,CC(C)(C)C(=O)N1C2CCC(B3OC(C)(C)C(C)(C)O3)C1CC2
534,COc1ccc(cc1)N1CC(=C)B(N(C(C)C)C(C)C)C(=C)C1
535,OB1N(C(=O)Nc2ccccc12)c1ccccc1
536,Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2c(cccc2N2c3ccccc3c3ccccc23)N2c3ccccc3c3ccccc23)c(C)c1
537,CN1c2cc(C)c(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)c(C)c2N=C1c1ccc(cc1)C(F)(F)F
538,CC(C)(C)C=CCC(=CB(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)N1C(C)(C)CCCC1(C)C
539,Cc1ccc(cc1)N=Nc1ccc(OCc2ccccc2)cc1B(O)O
540,Cc1cc(C)c(N2C(B3C4CCCC3CCC4)N(C(=O)C(C)(C)C2=O)c2c(C)cc(C)cc2C)c(C)c1
541,CC(C)c1cccc(C(C)C)c1N1C(=C(C)N(C1=CB1Oc2ccccc2O1)c1c(cccc1C(C)C)C(C)C)C
542,OB(O)c1ccccc1CN1CCN(CC1)c1cccc(Cl)c1Cl
543,CC1C(B2OC(C)(C)C(C)(C)O2)c2ccccc2N1C(=O)c1ccccc1
544,Cc1cc(C)c(B(O)c2cccc3cccnc23)c(C)c1
545,CC(B1OC(C)(C)C(C)(C)O1)C1(NS(=O)(=O)Oc2ccccc12)c1ccccc1
546,CC(C)(C)c1ccccc1N1C(=O)c2cccc(B3OC(C)(C)C(C)(C)O3)c2C1=O
547,Cc1cccc(C)c1NC1C(CSc2ccccc2)B(N(C1=CCSc1ccccc1)c1c(C)cccc1C)c1c(cc(cc1C(F)(F)F)C(F)(F)F)C(F)(F)F
548,CC(C)(C)c1ccc2N3c4ccc(N5c6ccccc6[Se]c6ccccc56)c5N6c7ccc(cc7c7cc(cc(B(c8cc(cc(c2c1)c38)C(C)(C)C)c45)c67)C(C)(C)C)C(C)(C)C
549,CC(C)(C)c1ccc2Oc3cc(cc4N5c6ccc(cc6c6cc(cc(B(c2c1)c34)c56)C(C)(C)C)C(C)(C)C)N1c2ccc(cc2C(C)(C)c2cc(ccc12)C(C)(C)C)C(C)(C)C
550,CC(C)(C)OC(=O)N1C(B2OC(C)(C)C(C)(C)O2)C(c2ccccc2)c2ccccc12
551,OB(O)c1cccc(NC(=O)Nc2ccc(cc2)N(=O)=O)c1
552,CC(C)P(C(C)C)c1ccc(cc1N1c2ccccc2c2ccccc12)B(c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C
553,CC(C)N(C(C)C)C(=O)c1ccccc1B1OC(C)(C)C(C)(C)O1
554,CCCC1=C(N(NC(=O)OC(C)C)C(=O)OC(C)C)c2ccccc2B(O)O1
555,COc1cc(cc(OC)c1OC)C1=CC=C(N1)B1OC(C)(C)C(C)(C)O1
556,CN(C)c1ccccc1B(c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C
557,Cc1cc(C)c(B(c2cc(cc(c2)C(C)(C)C)N2c3ccccc3C3(c4ccccc24)c2ccccc2c2ccccc32)c2c(C)cc(C)cc2C)c(C)c1
558,CC1=CC(B(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)C2(CCCCC2C1)N1CCCCC1
559,Cc1cc(C)c(N2C(B3OC(C)(C)C(C)(C)O3)N(C(=O)C(C)(C)C2=O)c2c(C)cc(C)cc2C)c(C)c1
560,CN(C)c1cccc2ccc(B3OC(C)(C)C(C)(C)O3)c(N(C)C)c12
561,CC1(C)OB(OC1(C)C)C1=CNc2cc(F)ccc12
562,CC1(C)OB(OC1(C)C)c1ccc(N)c(c1)N(=O)=O
563,CC1(C)CCCC(C)(C)N1c1ccccc1B(Cl)c1ccccc1N1C(C)(C)CCCC1(C)C
564,CC1(C)OB(OC1(C)C)c1cccc2NC=Cc12
565,CC1(C)CCCC(C)(C)N1c1ccccc1Bc1ccccc1N1C(C)(C)CCCC1(C)C
566,CC1(C)OB(OC1(C)C)c1c(OC(F)(F)F)cccc1N1CCOCC1
567,CC(C)(C)OC(=O)Nc1ccc(cc1B1OC(C)(C)C(C)(C)O1)C(F)(F)F
568,Cc1ccc(cc1)S(=O)(=O)N=C1CCC(CN1)B1OC(C)(C)C(C)(C)O1
569,COc1ccc(cc1)N1C=C(C)B(C(=C1)C)c1ccc(cc1)C(F)(F)F
570,CC(C)CC(NC(=O)Cc1ccccc1)B1OC2CC3CC(C3(C)C)C2(C)O1
571,COC(=O)C1CSC2C3OB(OC3C(O)C(=O)N12)c1cccc(NC(C)=O)c1
572,CC(C)N(C(C)C)C(CC=Cc1ccccc1)=CB(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F
573,N1B(c2ccccc2)C2=CC=CN2c2ccccc12
574,CC(C)c1cccc(C(C)C)c1N1C(C)(C)CC(C)(C)C1(B1OCCO1)c1ccc(C)cc1
575,O1c2ccccc2B2c3cccc4c5ccccc5N(c5cccc1c25)c34
576,CC1(C)OB(OC1(C)C)C1CC1(N1C(=O)CCC1=O)c1ccc(Cl)c(Cl)c1
577,CC1(C)OB(OC1(C)C)C(Cc1ccc(cc1)C(F)(F)F)N1CCOC1=O
578,CC(C)N(C(C)C)C(=O)c1cccc(C(=O)N(C(C)C)C(C)C)c1B1OC(C)(C)C(C)(C)O1
579,CC(=O)Nc1cccc(c1)B(O)O
580,CC(C)c1cc(C(C)C)c(B2c3cc(cc4c5cc(ccc5N(N5c6ccc(cc6c6cc(cc2c56)C(C)(C)C)C(C)(C)C)c34)C(C)(C)C)C(C)(C)C)c(c1)C(C)C
581,CC(C)(C)c1ccc2N3c4cc(cc5N6c7ccc(cc7c7cc(cc(B(c8cc(cc(c2c1)c38)C(C)(C)C)c45)c67)C(C)(C)C)C(C)(C)C)c1cccc2c1Oc1ccccc21
582,CCOC(=O)C(CC(c1ccccc1)C(CC(C1c2ccccc2N(C)C1(B1OC(C)(C)C(C)(C)O1)c1ccccc1)c1ccccc1)(C(=O)OCC)C(=O)OCC)C(=O)OCC
583,CC1(C)c2cccc3N(c4ccccc4)c4cccc5c4B(c23)c2c1cccc2C5(C)C
584,CN1c2ccccc2C(C(C#C)c2ccccc2)C1(B1OC(C)(C)C(C)(C)O1)c1ccccc1
585,S1c2ccccc2N2c3cccc4N(c5ccccc5)c5ccccc5B(c5cccc1c25)c34
586,CC(C)(C)c1ccc2N3c4cccc5N6c7c(cc(cc7c7cc(cc(c8ccc(cc8)C#N)c67)C(C)(C)C)C(C)(C)C)B(c6cc(cc(c2c1)c36)C(C)(C)C)c45
587,CC(C)c1cccc(C(C)C)c1N1B(Cl)N(N=C1C(C)(C)C)c1ccccc1
588,Cc1ccc(cc1)C1=NOB(N1)c1ccccc1
589,O=S1(=O)c2ccccc2N2c3cc(cc4N(c5ccccc5)c5ccccc5B(c5cccc1c25)c34)N(c1ccccc1)c1ccccc1
590,COc1cccc2c1NC=C2B1OC(C)(C)C(C)(C)O1
591,COC(=O)C1=CN(Cc2ccccc2Br)C(C=C1)C(Cc1ccccc1)B1OC(C)(C)C(C)(C)O1
592,CC(C)c1cccc(C(C)C)c1N1C=CN(B1C(=Nc1c(C)cc(C)cc1C)P=C=O)c1c(cccc1C(C)C)C(C)C
593,CN(C)c1ccc(B(c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)c(CN2c3ccccc3c3ccccc23)c1
594,CC1(C)OB(OC1(C)C)C1=C(F)C(=CN1)F
595,CCOc1ncccc1B(O)O
596,CC1(C)OB(OC1(C)C)C1=Cc2c(ncnc2c2ccccc2)N1Cc1ccccc1
597,CC1(C)OB(OC1(C)C)c1ccccc1CN1C=C(N=N1)c1ccc2C=CC(=O)Oc2c1
598,CC1(C)OB(OC1(C)C)c1cccc(NC(=O)c2cc(Cl)c(Cl)c(Cl)c2Cl)c1
599,CC1(C)OB(OC1(C)C)C(=CN1CCOC1=O)c1ccccc1
600,COC(=O)C1=C(C)NC(=C(C1c1ccc(cc1N(=O)=O)B1OC(C)(C)C(C)(C)O1)C(=O)OC)C
601,CN1C=CB(c2ccccc12)c1ccccc1P(c1ccccc1)c1ccccc1
602,OB(O)c1ccccc1CN1CCC(CC1)N1CCCC1
603,CC(C)(C)c1ccc2N3c4cc(cc5N6c7ccccc7c7cccc(B(c8cc(cc(c2c1)c38)C(C)(C)C)c45)c67)N1c2ccccc2Oc2ccccc12
604,Cc1cc(C)c(B(c2ccc(cc2N2c3ccccc3c3ccccc23)C#N)c2c(C)cc(C)cc2C)c(C)c1
605,Cc1cccc(C)c1N1CB(C(=C1c1ccc(Br)cc1)c1ccc(Br)cc1)c1c(cc(cc1C(F)(F)F)C(F)(F)F)C(F)(F)F
606,CC(C)c1cccc(C(C)C)c1c1cccc(c1NC1B(O)C2CCCC1CCC2)c1c(cccc1C(C)C)C(C)C
607,CC1(C)OB(OC1(C)C)C1CCCN(C1)S(=O)(=O)c1cccc2cccnc12
608,CC(C)c1cccc(C(C)C)c1NB1N(C(Nc2c(cccc2C(C)C)C(C)C)c2ccccc12)c1c(cccc1C(C)C)C(C)C
609,Cc1cc(C)c(B(c2ccc(nc2)N2C=Cc3cccnc23)c2c(C)cc(C)cc2C)c(C)c1
610,COc1cc(C)c(N2Cc3ccccc3B(c3ccccc3C2)c2c(cc(cc2C(C)C)C(C)C)C(C)C)c(C)c1
611,Cc1ccc(cc1)S(=O)(=O)N(Cc1ccccc1)C(Cc1ccccc1)B1OC(C)(C)C(C)(C)O1
612,N1B2c3cc(ccc3C(=C(c3ccccc3)C2=Cc2ccccc12)c1ccccc1)N(c1ccccc1)c1ccccc1
613,CCN1B(ON=C1c1ccccn1)c1ccccc1
614,CC(C)(C)c1ccc2N3c4cc(cc5N6c7ccc(cc7c7cc(cc(B(c8cc(cc(c2c1)c38)C(C)(C)C)c45)c67)C(C)(C)C)C(C)(C)C)c1cccc2c3ccccc3C3(c4ccccc4Sc4ccccc34)c12
615,CC(C)(C)c1ccc2N3c4cc(cc5N6c7ccc(cc7c7cc(cc(B(c8cc(cc(c2c1)c38)C(C)(C)C)c45)c67)C(C)(C)C)C(C)(C)C)c1cccc2c3ccccc3C3(c4ccccc4c4ccccc34)c12
616,CN(C)S(=O)(=O)NC(C(CCc1ccccc1)B1OC(C)(C)C(C)(C)O1)c1ccccc1
617,Cc1cc(C)c(c(C)c1)c1cccc(c1B1N(C2CCCCC2)C(=NC2CCCCC2)N1C1CCCCC1)c1c(C)cc(C)cc1C
618,CC1(C)CCCC(C)(C)N1c1ccccc1B(O)O
619,COc1cccc(n1)N1N=Cc2cc(O)ccc2B1O
620,CC(C)(C)P(N1C=CN(C2B1C1CCCC2CCC1)P(C(C)(C)C)C(C)(C)C)C(C)(C)C
621,CN1B(O)c2ccccc2NC1=O
622,[Se]1c2ccccc2B2c3cccc4c5ccccc5N(c5cccc1c25)c34
623,Cc1ccc(cc1)S(=O)(=O)Nc1ccccc1B1OC(C)(C)C(C)(C)O1
624,CN(C)c1cccc(c1)B(c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C
625,OB(O)c1ccccc1N=Nc1ccccc1
626,CC1(C)OC2OC3COB(OC3C2O1)c1cccc(N)c1
627,Cc1cc(C)c(P(C2=C(N(CB2c2c(cc(cc2C(F)(F)F)C(F)(F)F)C(F)(F)F)c2c(C)cccc2C)C(C)(C)C)c2c(C)cc(C)cc2C)c(C)c1
628,CC(C)(C)c1ccc(cc1)N1c2ccc(cc2B2c3cccc4c3N(c3ccccc3C4(C)C)c3cccc1c23)C(C)(C)C
629,OB(O)c1cc(O)ccc1N=Nc1ccc(cc1)N(=O)=O
630,CN1C=C(B2Oc3ccccc3O2)c2cc(Br)ccc12
631,CC1(C)OB(OC1(C)C)c1ccc(Br)nc1
632,COC(C1OB(OC1C(OC)(c1ccccc1)c1ccccc1)C1CC1NC(=O)OCc1ccccc1)(c1ccccc1)c1ccccc1
633,CC(C)c1cccc(C(C)C)c1N1CCN(B(F)C1)c1c(cccc1C(C)C)C(C)C
634,CC1(C)OB(OC1(C)C)c1cccc(c1)N(C(C(=O)NCc1ccccc1)c1ccccc1)C(=O)c1ccccc1
635,OB(O)c1ccccc1N=Nc1c(F)cccc1F
636,CN(Cc1cc(ccc1B(O)O)C#N)Cc1c2ccccc2cc2ccccc12
637,CC(C)c1cccc(C(C)C)c1N1CCCN(C1B1OC(C)(C)C(C)(C)O1)c1c(cccc1C(C)C)C(C)C
638,CC(C)N=CN(B1OC(C)(C)C(C)(C)O1)C(C)C
639,c1ccc(cc1)C1(c2ccccc2)c2ccccc2N2c3cccc4N5c6ccccc6C(c6ccccc6)(c6ccccc6)c6cccc(B(c7cccc1c27)c34)c56
640,CC=C1C(Nc2c(C)cccc2C)C(C)B(N1c1c(C)cccc1C)c1c(cc(cc1C(F)(F)F)C(F)(F)F)C(F)(F)F
641,CC(C)(C)c1ccc2N3c4cc(cc5N6c7ccc(cc7c7cc(cc(B(c8cc(cc(c2c1)c38)C(C)(C)C)c45)c67)C(C)(C)C)C(C)(C)C)c1cccc2c3ccccc3C3(c4ccccc4C(=O)c4ccccc34)c12
642,COc1ccc(N2Cc3ccccc3B(c3ccccc3C2)c2c(cc(cc2C(C)C)C(C)C)C(C)C)c(C)c1
643,CC1(C)c2ccccc2N2c3cccc4N5c6ccccc6C(C)(C)c6cccc(B(c7cccc1c27)c34)c56
644,Cc1ccc(cc1)S(=O)(=O)N1CC(=CC(C1)(Cc1ccccc1)B1OC(C)(C)C(C)(C)O1)c1ccccc1
645,COc1ccccc1N1CCN(CC1)Cc1ccccc1B(O)O
646,CN1c2ccccc2B2c3c1cc(cc3N(C)c1ccc3ccccc3c21)C(C)(C)C
647,Cc1c(cccc1N1C(=O)C=C2N(C=CC=C2Cl)C1=O)B1OC(C)(C)C(C)(C)O1
648,CC(C)c1cccc(C(C)C)c1c1cccc(c1N1C(B(NC1=C)C1CCCCC1)C1CCCCC1)c1c(cccc1C(C)C)C(C)C
649,OB(O)c1cnc(OCc2ccccc2)nc1
650,CN1c2cc3c(ccc4ccccc34)cc2B2c3cc4ccc5ccccc5c4cc3N(C)c3cc(cc1c23)C(C)(C)C
651,CC(C)(C)c1ccc(cc1)c1ccc2c(c1)N1c3cccc4N5c6cc(ccc6c6ccc(c7ccc(cc7)C(C)(C)C)c(B(c34)c3c(ccc2c13)c1ccc(cc1)C(C)(C)C)c56)c1ccc(cc1)C(C)(C)C
652,CN1C=C(B2Oc3ccccc3O2)c2cc(F)ccc12
653,CC1=NOB(N1)c1ccccc1
654,CN(Cc1ccccc1B1OCC(C)(C)CO1)Cc1c2ccccc2c(Br)c2ccccc12
655,COc1ccc(CC(B2Nc3cccc4cccc(N2)c34)N2CCC3=C(C2)C=CS3)cc1
656,O=C1N(C2CC2B2OCCCO2)C(=O)c2ccccc12
657,CC(C)(C)c1ccc2N3c4cccc5N6c7ccccc7c7cc8N(c9ccccc9)c9ccccc9c8c(B(c8cc(cc(c2c1)c38)C(C)(C)C)c45)c67
658,C1CC(N(Cc2ccccc2B2OC(C(O2)c2ccccc2)c2ccccc2)C1c1ccccc1)c1ccccc1
659,CS(=O)c1cc2N3c4ccc(cc4c4cc(cc(B5c6cc(cc7c8cc(ccc8N(c(c1)c25)c67)C(C)(C)C)C(C)(C)C)c34)C(C)(C)C)C(C)(C)C
660,CC(C)(C)OC(=O)N1CCCC1CB(O)O
661,COc1ccc(cc1)B1C(=CN(C=C1C)c1ccc(cc1)C(F)(F)F)C
662,CC1(C)OB(OC1(C)C)C1=C(F)N(N=C1)c1ccccc1
663,CC(C)(C)c1ccc2N3c4cccc5N6c7ccc(cc7c7cc(cc(B(c8cc(cc(c2c1)c38)C(C)(C)C)c45)c67)C(C)(C)C)C(C)(C)C
664,Cc1cc(C)c(B(c2ccc(nc2)c2ccccc2c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)c(C)c1
