,SMILES
396,O[Si](c1ccccc1)(c1ccccc1)c1bncc1B1CCSCC1
397,CC1=C(C)N(C(c2ccccc2)c2ccccc2)C(=CN2C(=O)C(=O)c3ccccc32)B1S(=O)(=O)c1ccc(C)cc1
398,CC(C)(C)P(B1c2ccc(-c3ccccc3)cc2N2c3cc(-c4ccccc4)ccc3N(c3c(C(F)(F)F)cc(C(F)(F)F)cc3C(F)(F)F)c3cc(B4c5ccccc5Cc5ccccc54)cc1c32)C(C)(C)C
399,CC(C)(C)c1ccc2c(c1)-c1cc(C(C)(C)C)ccc1N2c1cccc2bcc(SC(F)F)c12
400,c1ccc(-c2ccc3c(nc4ccccc43)c2B2c3ccccc3-c3ccccc32)cc1
401,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)cc3c1n2-c1cc(-c2cccc4c2C2(c5ccccc5-c5ccccc52)c2ccccc2-4)cc2c1B3c1cc(C(C)(C)C)cc3c4cc(C(C)(C)C)ccc4n-2c13
402,COc1c2c(c(OC)c3c1C1B4=N(C(=O)B(c5c(F)c(F)c(F)c(F)c5F)C4=O)C3CC1B1OC(c3ccccc3)C(c3ccccc3)O1)C(=O)c1ccccc1C2=O
403,[H]N1B(B2OC(C)(C)C(C)(C)O2)c2ccccc2C1B(CC)C(=O)C(C)(C)C
404,Cc1cc(C)c(N2CB(C(=O)OC(C)(C)C)C(C(C)(C)C)=C2P(c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)c(C)c1
405,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)cc3c1n2-c1cccc2c1B3c1cc(C(C)(C)C)cc3c4cc(C(C)(C)C)ccc4n-2c13
406,CC1(C)ON(c2cccc(OC(F)(F)F)c2B(c2ccccc2)c2ccccc2F)OC1(C)C
407,CC(C)P(C(C)C)N1C(B2c3ccccc3-c3ccccc32)C(C)(C)N1O
408,C#CCN(c1cbc(Cl)cc1)c1c(C)cc(C)cc1C
409,COc1bnc(-c2ccc(F)nc2)cc1B1OC(C)(C)C(C)(C)O1
410,Cc1cc(C)c(N2c3ccccc3C(B3OC4CC5CC(C5(C)C)C4(C)O3)C2c2ccccc2)c(C)c1
411,CN(C(=Bc1c(C(F)(F)F)cc(C(F)(F)F)cc1C(F)(F)F)P(c1ccccc1)c1ccccc1)N1OCCO1
412,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)cc3c1n2-c1ccc(B2c4ccccc4C(C)(C)c4ccccc42)c2c1B3c1cc(C(C)(C)C)cc3c4cc(C(C)(C)C)ccc4n-2c13
413,[H]B(C(=O)N1C(=O)c2ccccc2C1=O)c1cccc(B(c2c(C)cc(C)cc2C)c2c(C(F)(F)F)cc(C(F)(F)F)cc2C(F)(F)F)c1
414,CC1(C)CON(C(=Bc2ccc(C(F)(F)F)cc2)c2ccc(Cl)cc2)B1S(=O)(=O)C1CC1
415,CC(C)P(C(C)C)N(C(CC1CCCCC1)B1OC(C)(C)C(C)(C)O1)S(=O)(=O)C1CC1
416,COc1ccc(B(C2CC(c3ccccc3)N(C(=O)C(F)(F)F)C2c2ccccc2)S(=O)(=O)C2CC2)c(C)c1
417,[H]N(c1c(F)c(F)c(F)c(F)c1F)C1B(S(=O)(=O)c2cccc3cccnc23)C(C)(C)CC1(C)C
418,[H]N=C1B(c2ccc(C)cc2)N(c2c(C)cccc2C)c2ccccc2-c2ccccc21
419,Cc1ccc(S(=O)(=O)N2C(=O)C(C)C(=O)N(c3cccc(-c4ccccc4)c3)C2B(c2c(Cl)cc(Cl)cc2Cl)c2c(C(C)C)cccc2C(C)C)cc1
420,Cc1cc2c3c(c1)N(c1ccc(C(F)(F)F)cc1)c1cc4c(cc1B3c1cc3c(cc1B2C(=O)C(F)(F)F)C1(c2ccccc2-3)C2CC3CC(C2)CC1C3)-c1ccccc1C41C2CC3CC(C2)CC1C3
421,CC(C)(C)c1ccc(N2B(C(=O)Oc3ccccc3)C(c3ccccc3)C(c3ccccc3)B2c2ccccn2)cc1
422,CCCCc1bc2ccc(Br)cc2c1N(c1c(C)cccc1C)c1c(F)c(F)c(F)c(F)c1F
423,O=C1c2ccccc2C(=O)N1c1ccc2ccbc2c1-c1ccccc1
424,CC(C)(C)N1Cc2ccccc2B(S(=O)C(C)(C)C)c2ccccc2C1
425,[H]N(C1=CN(c2ccc(Cl)cc2)C(SC)B=C1)P(C(C)(C)C)C(C)(C)C
426,CSc1cc2c3c(c1)-n1c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)cc(c41)B3c1cc(C(C)(C)C)cc3c4cc(C(C)(C)C)ccc4n-2c13
427,b1nc(-c2ccccc2)c(B2OCCCO2)c1-c1ccccc1
428,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)cc3c1n2-c1cc(S(C)(=O)=O)cc2c1B3c1cc(C(C)(C)C)cc3c4cc(C(C)(C)C)ccc4n-2c13
429,CC1(C)c2ccccc2N2c3cccc4c3B(c3cccc1c32)c1cccc2c1N4c1ccccc1C2(C)C
430,COc1ccc(C2(N3CCCCC3)B(C(=O)C(C)(C)C)C(C)(C)CC2(C)C)cc1
431,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)cc3c1n2-c1cc(-c2cc(-c4ccccc4)cc(-c4ccccc4)c2)cc2c1B3c1cc(C(C)(C)C)cc3c4cc(C(C)(C)C)ccc4n-2c13
432,CC(C)(C)c1ccc2c(c1)B1c3c(cccc3-n3c4cc5bc6ccccc6c5cc4c4cccc1c43)O2
433,CC(C)(Cc1ccccc1)OC(=O)B1ON=C(c2ccccn2)B1O
434,c1ccc2c(c1)Sc1cccc3c1N2c1cccc2c1B3c1cccc3c1N2c1ccccc1S3
435,CC(C)N1c2cccc3c2B2c4c(cccc4N(Cl)c4cccc1c42)B3C(=O)C(C)(C)C
436,CCC1CCC(B2c3ccccc3-c3ccccc32)CN1C(=O)C(C)(C)C
437,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)cc3c1n2-c1cc(-c2ccc4c(=O)c5ccccc5[se]c4c2)cc2c1B3c1cc(C(C)(C)C)cc3c4cc(C(C)(C)C)ccc4n-2c13
438,c1ccc2c(c1)-c1ccccc1N1c3cccc4c3B(c3cccc-2c31)c1cccc2c1N4c1ccccc1-c1ccccc1-2
439,c1ccc(CB2CCCc3ccc4c(nc5cccc6cccc4c65)c32)cc1
440,COc1ccc(CC(B2N(O)c3cccc4cccc(c34)N2c2c(C(C)C)cccc2C(C)C)N(Cl)c2cccc(-c3ccccc3)c2)cc1
441,b1nccc1N1c2ccccc2-c2ccccc21
442,[H]B(c1ccccc1)c1cccc2cccnc12
443,CB1C(c2ccccc2)=NON1C(=O)c1cc(Cl)c(Cl)c(Cl)c1Cl
444,c1ccc2c(c1)Oc1cccc3c1B2c1cccc2c4ccccc4n-3c12
445,CCCCCCCCB(c1ccccc1)C(Cc1ccsc1)C1C=CC(C(=O)OC)=CN1[Si](C)(C)C
446,C[Si](C)(C)c1bncc1N1CCc2sccc2C1
447,CC(C)(C)c1ccc2b3c4c(cc(C(C)(C)C)cc4c2c1)N1c2c-3cc(-c3ccc(B(C(=O)C4CCCc5ccccc54)c4ccc(C(F)(F)F)cc4)cc3)cc2-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)cc1c32
448,Cc1ccc2c(c1)N1c3cccc4c3B(c3ccccc3C43c4ccccc4-c4ccccc43)c3cc(B(c4ccccc4)C(C)(C)C)cc(c31)B2c1ccccc1
449,CC(C)(C)c1cc2c3c(c1)c1cc(C(C)(C)C)cc4c1n3-c1c(cc3c5c1B2c1cc(C(C)(C)C)cc2c6cc(C(C)(C)C)cc(c6n-5c12)C3(c1ccccc1)c1ccccc1)C4(c1ccccc1)c1ccccc1
450,CC(C)(C)c1cc2c3c(c1)c1cc(C(C)(C)C)cc4c1n3-c1c(cc3c5c1B2c1cc(C(C)(C)C)cc2c6cc(C(C)(C)C)cc(c6n-5c12)C31c2ccccc2-c2ccccc21)C41c2ccccc2-c2ccccc21
451,Cc1cccc(C)c1B1CC(B2OC(C)(C)C(C)(C)O2)CCC1=NCc1ccccc1
452,CC1(C)c2cccc3c2B2c4c1cccc4C(C)(C)c1ccc4c5ccccc5n-3c4c12
453,Cc1ccc(Oc2cc3c4c(c2-c2ccccc2C)Oc2ccc(C)cc2B4c2cc(C)ccc2N3S(=O)(=O)c2ccc(C)cc2)cc1
454,FC(F)(F)c1ccc(CC(B2Oc3ccccc3O2)N2c3ccccc3-c3ccccc32)cc1
455,[H]N(c1c(C(C)C)cccc1C(C)C)C(C)C(C(=O)OC(C)(C)C)(c1ccc(C(F)(F)F)cc1)N(C(C)(C)C)S(=O)(=O)B(O)C1CCCCC1
456,CC(C)OC(=O)B1c2ccsc2N(C)c2sccc21
457,CC(C)(C)N1c2cc3ccccc3cc2B(Cl)c2cc3ccccc3cc21
458,COc1cc(-c2bc(N3CCCC3)cc2)cc(OC)c1OC
459,COC(=O)C1CSC2C3OB(c4cccc(N5CCCCC5)c4)OC3C(O)C(=O)N12
460,CCOC(=O)c1bc(C)c2c(c1N1B(c3ccc(C(C)(C)C)cc3)c3ccccc3C=C1Br)COC2
461,O=C1c2ccccc2C(=O)N1c1cbc2ccc(F)cc12
462,[H]N(Br)C1B(c2ccc(-c3ccccc3)cc2)CCCN1Cl
463,Cc1ccc(N(O)c2cc(C(F)(F)F)ccc2B2OCC(C)(C)CO2)cc1
464,Cc1ccccc1B1C=CN(c2ccccc2)CN1N1c2ccccc2-c2ccccc21
465,CCCCC1OB(C)C(C(=O)c2ccccc2)C1N(c1ccccc1)C(C)(C)CC(C)(C)C
466,CC(C)(C)c1ccc(N(C(=O)C=Cc2ccccc2)c2cc3b4c2cccc4c2ccccc32)cc1
467,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)cc3c1n2-c1cc(-c2ccccc2F)cc2c1B3c1cc(C(C)(C)C)cc3c4cc(C(C)(C)C)ccc4n-2c13
468,Cc1cc(C)c(C)c(B2C(C(C)N3c4ccccc4Sc4ccccc43)c3ccccc3OS2(=O)=O)c1C
469,[H]B1C(N(N2OC(C)(C)C(C)(C)O2)P2(=O)C(c3ccccc3)CCC2c2ccccc2)C(C)(C)CC1(C)C
470,CC1(C)c2ccccc2N(c2cc(B3OC(C)(C)C(C)(C)O3)ccc2Br)c2ccccc21
471,COc1ccc(C2B(C)C2(C(O)C(C)C)N(c2ccc(Br)cc2)S(=O)(=O)c2ccc(C)cc2)cc1
472,CC1(c2ccccc2)C(B2CCOCC2)C1N1CCOC1=O
473,[H]N(O)Cc1cc(C(F)(F)F)ccc1B(c1c(C)cccc1C)C(C)C
474,CCCCCCC(O)C(N1B(C(=O)C(C)(C)C)c2cccc3cccc(c23)B1c1ccccc1)N1c2ccccc2C(C)(C)c2ccccc21
475,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)cc3c1n2-c1cc(-c2ccc(-c4ccccc4)cc2)cc2c1B3c1cc(C(C)(C)C)cc3c4cc(C(C)(C)C)ccc4n-2c13
476,[H]B1c2ccccc2C(N2CCOCC2)C1C
477,c1ccc(C2(c3ccccc3)c3ccccc3N3c4cccc5c4B(c4cccc6c4N5c4ccccc4S6)c4cccc2c43)cc1
478,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)cc3c1n2-c1cc(-c2ccc(C45CC6CC(CC(C6)C4)C5)cc2)cc2c1B3c1cc(C(C)(C)C)cc3c4cc(C(C)(C)C)ccc4n-2c13
479,COC(=O)C(B(c1ccc(C(C)(C)C)cc1)[Si](C)(C)C)C(C)N1c2cccc3ccc4ccc5cccc1c5c4c23
480,C=C(C(B1CCCC1)C(O[Si](CC)(CC)CC)c1ccncc1)N1OCC(C)(C)CO1
481,Cc1cc(C)c(N2c3cc(C)ccc3B(Cl)c3ccc(C)cc32)c(C)c1
482,CC1(C)OB(c2cnnc2-c2ccccc2)OC1(C)C
483,Cc1ccccc1P(=O)(B1c2ccsc2N(c2ccc(C(C)(C)C)cc2)c2sc3ccccc3c21)c1ccccc1C
484,CC(C)c1ccccc1B1CN(C(C)(C)C)C(c2ccccc2)=C1c1ccccc1
485,Cc1cccc(C)c1B1CN(C(=O)c2ccccc2)C(C2CC2)=C1C1CC1
486,Brc1cccc(B2c3ccccc3CCc3ccccc32)n1
487,CCOC(=O)C(CC(c1ccccc1)C(CC(c1ccccc1)C1c2ccccc2N(P(=O)(c2ccccc2)c2ccccc2)C1(B1C(=O)c2cccc3cccc(c23)C1=O)c1ccccc1)(C(=O)OCC)C(=O)OCC)C(=O)OCC
488,[H]B1B(S(C)(=O)=O)C(=C)N([H])C1C1CCCCC1
489,CC1(C)CCCC(C)(C)B1c1ccc(C(=O)O)cc1N1C(c2ccccc2)CCC1c1ccccc1
490,Clc1ccc(B(c2ccccc2)c2ccccc2)c(Cl)n1
491,CC(C)c1ccccc1B1C(=CCSc2ccccc2)C(B([O-])c2c(C(C)C)cccc2C(C)C)C(CSc2ccccc2)N1C(=O)Cc1ccccc1
