,SMILES
901,COC(=O)[C@H](N=C[*:6])[C@H](c1ccccc1)[*:5]
902,Cc1cc2ccccc2[n+]([O-])c1[*:1]
903,N#Cc1ccc([*:1])cc1
904,Clc1ccc(Cl)c([*:2])c1
905,CCOC(C[*:2])OCC
906,CC1(C)CC(=O)C2=C(C1)OC([*:1])=C(C#N)C2(C#N)C#N
907,ClCC[*:5]
908,CC(C)(C)c1cccc(C(C)(C)C)c1[*:2]
909,CC(C)[C@H]1c2nc([*:4])ccc2[C@H]2C[C@@H]1C2(C)C
910,[O-][n+]1c(-c2ccccc2)cc2ccccc2c1[*:3]
911,CCc1cc(CC)c(-c2cc3ccccc3c(-c3c4ccccc4cc(-c4c(CC)cc(CC)cc4CC)c3O[*:2])c2O[*:3])c(CC)c1
912,CC(C)(C)C(=O)NC(=S)Nc1cc(Cl)cc2c1[nH]c1c([*:2])cc(Cl)cc12
913,CC(C)COC(=O)[*:1]
914,Cc1cccc([*:2])[nH+]1
915,CN(C)c1ccnc(C[*:1])c1
916,CNC(=S)Nc1ccccc1[*:2]
917,C=C[C@@H](c1ccccc1)[*:1]
918,FC(F)(F)[*:2]
919,O=C(NC1CCCCC1)[*:1]
920,C(C[C@H]([C@@H](CCC[*:3])[*:4])[*:2])C[*:1]
921,C1CCN(C[*:1])C1
922,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C[*:2]
923,NC(=O)CCC[*:1]
924,O[C@@H]1Cc2ccccc2[C@@H]1[*:1]
925,FC(F)(F)c1cc(-c2cc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc([*:1])c2)cc(C(F)(F)F)c1
926,CC(C)(C)OC(=O)[C@H]1CC[C@H]1[*:2]
927,Fc1ccc([*:1])c(F)c1
928,Cn1nc([*:2])cc1C(C)(C)C
929,Fc1ccc(C(=C[*:2])c2ccc(F)cc2)cc1
930,C(C[C@@H](C[*:2])[*:4])C[*:3]
931,CC(C)(C)/N=C/[*:1]
932,c1ccc([*:2])c(Nc2cccc3cccnc23)c1
933,O[*:3]
934,CCc1nn(C)c(C(=O)[*:2])c1Cl
935,C[*:4]
936,Cc1ccc(Oc2ccc(C#N)cc2S(=O)(=O)[*:2])cc1
937,O=C(Nc1ccccc1[*:1])c1ccccc1
938,CN(CC[*:1])C(=O)[*:2]
939,FC(F)(F)c1ccc([*:1])cc1
940,Nc1cccc2cccc([*:1])c12
941,C=C[C@H]1C[N@]2CC[C@H]1C[C@H]2[C@H](c1ccnc2ccc(OC)cc12)[*:2]
942,CCCC[n+]1ccn(C[*:1])c1
943,COc1ccccc1[*:2]
944,Cl[*:2]
945,CC1(C)[C@@H]2CC[C@@]1(CN1CCCC1)[C@@H]([*:1])C2
946,CN(C)c1ccc([*:2])cc1
947,CC(C)c1cccc(C(C)C)c1NC(C)(C)[*:1]
948,CC[C@H](P(=O)(Oc1ccccc1)Oc1ccccc1)[*:1]
949,CC[*:3]
950,C1CCC([*:2])C1
951,CC(C)(C)OC(=O)[C@H]1CC[C@H]1[*:1]
952,OC[*:1]
953,Cc1cccc([*:2])c1N1C(=O)CC(c2ccccc2)(c2ccccc2)C1=O
954,C/C(=C\[*:3])Nc1c(C(C)C)cccc1C(C)C
955,OC(c1ccccc1)(c1ccccc1)[C@@H](CCC[*:1])[*:2]
956,c1ccc(N=P(c2ccccc2)(c2ccccc2)c2cccc3c2oc2c([*:4])cccc23)cc1
957,Brc1cccc(N[*:1])n1
958,O[C@H](c1ccccc1)[*:1]
959,CC(C)(C)NC(=S)NC/C=C/C[*:2]
960,c1ccc([*:2])c(-c2nc3ccccc3c3nc4ccccc4n23)c1
961,Cc1ccc([*:6])cc1
962,Fc1ccccc1C[*:3]
963,CC(C)N(C(C)C)[C@@H]1CCCC[C@H]1[*:1]
964,c1cc2ccc3ccc(C[*:2])c4ccc(c1)c2c34
965,Cc1cc(C)nc([*:1])n1
966,Cc1[nH]c2c([*:2])cccc2c1C
967,CC(C)CC[*:2]
968,C1CN[C@H](C[*:1])C1
969,CC(C)C(=O)[*:2]
970,C[Si](C)(C)O[C@H](c1ccccc1)[C@H](c1ccccc1)[*:6]
971,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)Nc1ccccc1C#Cc1ccccc1C#CC#Cc1ccccc1C#Cc1ccccc1[*:2]
972,FC(F)(F)c1ccnc([*:5])c1
973,Fc1ccc([*:1])cc1F
974,COc1cc(OC)nc([*:2])n1
975,C=CCO[C@H](c1ccnc2ccccc12)[C@H]1C[C@@H]2CC[N@@+]1(Cc1cccc(C[*:3])c1F)C[C@@H]2C=C
976,N#CC(C#N)=C1c2ccccc2SC[C@@H]1[C@H](CC(=O)[*:1])c1ccccc1
977,O=S1(=O)c2ccccc2-c2cc([*:1])ccc21
978,CC[C@H]1C[C@@H](CC(=O)[*:2])C1(C)C
979,COC(=O)c1ccc([*:1])cc1
980,CC[C@H]1O[C@@H](CC)[C@H](C)[C@H]([*:2])O1
981,CC1=C(C)C(=O)C([*:1])=C(Br)C1=O
982,CC1(C)OB(c2ccccc2[*:2])OC1(C)C
983,CCOC(=O)C1=C(N)S[C@@H](C(=O)[*:2])[C@@H]1c1ccc(Br)cc1
984,O=C(OCC[*:1])[*:2]
985,Cc1ccc(S(=O)(=O)[C@@H](c2ccccc2)[*:1])cc1
986,Fc1ccc([*:1])cc1
987,O=[N+]([O-])c1ccc([*:1])cc1
988,O[C@@H]([C@H](c1ccc(Cl)nc1)[*:2])[*:1]
989,N#Cc1ccccc1[*:1]
990,[NH3+][C@H]1CCCC[C@@H]1[*:1]
991,Clc1ccc(C[*:1])cc1
992,Nc1cccc(C(=O)Nc2ccccc2[*:1])c1
993,c1ccc2c(c1)cc([*:5])c1ccccc12
994,O=S(=O)(Nc1ccccc1[*:2])c1ccccc1
995,O[C@H]([C@@H](c1ccc(Cl)nc1)[*:1])[*:2]
996,CCOC(=O)c1c([*:2])sc2c1CCC2
997,c1ccc(CC[*:1])nc1
998,CCOC(=O)[C@H](CCc1ccccc1)[*:1]
999,CCC[C@@H](P(=O)(Oc1ccccc1)Oc1ccccc1)[*:2]
1000,CCNC(=O)c1cc([*:1])ccc1OC
1001,Cc1cccc(C)c1/N=C(\Nc1ccccc1[*:4])C(C)(C)C
1002,C[C@H](NC(=S)N[C@@H]1CCCC[C@H]1[*:2])c1ccccc1
1003,Fc1cc(C[*:3])cc(F)c1F
1004,CC(=O)c1ccc([*:1])cc1
1005,Cn1nc(C(C)(C)C)cc1[*:2]
1006,O=C(NCC#Cc1cn(C(c2ccccc2)(c2ccccc2)c2ccccc2)c([*:1])n1)c1cc(Br)c(Br)[nH]1
1007,c1c(C2CCCCC2)cc(C2CCCCC2)c([*:6])c1C1CCCCC1
1008,N#CC1=C(N)S[C@H](C(=O)[*:2])[C@H]1c1ccc(Cl)cc1
1009,O=[N+]([O-])c1ccc(Cl)c([*:1])c1
1010,CC(C)(C)c1ccc([Si](c2ccc(C(C)(C)C)cc2)(c2ccc(C(C)(C)C)cc2)[*:2])cc1
1011,[O-][n+]1ccc([C@](c2ccccc2)(c2ccc[n+]([O-])c2)[*:1])cc1
1012,O=C(C(c1ccccc1)c1ccccc1)[*:1]
1013,Cc1cc(C)nc([*:2])c1
1014,CC(C)(C)S(=O)N[C@@H]1CCCC[C@H]1[*:2]
1015,CCOC(=O)c1cnn(C)c1S(=O)(=O)[*:2]
1016,FC(F)(F)c1cc(NC(=S)[*:1])cc(C(F)(F)F)c1
1017,CCCCCCNC(=O)NCC[*:2]
1018,O=C(c1c(Cl)cc(Cl)cc1Cl)[*:2]
1019,Cc1cc(C)c([*:1])c(C)c1
1020,CC(C)(C)NC(=S)NCCCN1CCN(CCC[*:2])CC1
1021,C[Si](C)(C)O[C@]12OC([*:1])=C[C@H](c3ccccc3)[C@H]1CCc1ccccc12
1022,O=P(c1ccccc1)(c1ccccc1)[C@@H](C[C@@H](P(=O)(c1ccccc1)c1ccccc1)[*:1])c1cccc[n+]1[O-]
1023,Clc1ccc([*:4])cc1
1024,COc1ccc(C(=O)[*:1])cc1
1025,C[N+](C)(C)C[*:1]
1026,O=C(c1c(F)cccc1F)[*:2]
1027,O=C(c1cccc2ccccc12)[*:2]
1028,CC1(C)[C@@H]2CC[C@@]1([*:2])C(=O)C2
1029,C[Si](C)(C)c1ccccc1[*:2]
1030,Oc1ccc2ccccc2c1-c1c(O)c([*:1])cc2ccccc12
1031,Cc1cc(C)cc(N=P(c2cccc3c2oc2c([*:3])cccc23)(C(C)C)C(C)C)c1
1032,c1ccc(Cn2cc(C[*:1])c3ccccc32)cc1
1033,CSCC[C@H](C(=O)O)[*:1]
1034,OCC(CO)(CO)[*:2]
1035,CCCCCCCC(=O)NC(=S)Nc1ccccc1[*:2]
1036,c1cc([*:2])ccc1C1CCCCC1
1037,FC(F)(F)c1ccccc1[*:2]
1038,O=C(Nc1ccccc1[*:1])c1cc2ccccc2[nH]1
1039,F[C@@H](C(F)(F)F)C(F)(F)Oc1cc(Cl)c([*:2])cc1Cl
1040,O=C(Nc1ccccc1O)[*:1]
1041,Cc1cccc(C(C)C)c1[*:2]
1042,O=C(c1ccc([N+](=O)[O-])cc1)[*:2]
1043,O=C(c1ccc(F)cc1)[*:1]
1044,C1CN[C@H](C[*:4])C1
1045,O=C1C(Cl)=C([*:1])C(=O)c2ccccc21
1046,CN(C[*:1])c1ccncc1
1047,CCCCNC(=S)Nc1cccc2ccc(-c3ccc4cccc([*:2])c4c3)cc12
1048,CN(C[*:1])c1ccccc1
1049,c1ccc(C[C@@H](c2ccccc2)[*:1])cc1
1050,Clc1ccc(-c2nc([*:2])sc2-n2cncn2)c(Cl)c1Cl
1051,FC(F)(F)c1cc(C(F)(F)F)cc([*:2])c1
1052,[O-][n+]1ccc2c(c1[*:1])CCCC2
1053,O=C(C[*:3])Nc1ccccc1-c1ccccc1
1054,O=C(N[*:1])c1ccccc1N1CCOCC1
1055,O=C(NC(=S)Nc1ccc(-c2ccc([*:2])cc2)cc1)c1ccccc1
1056,Cc1ccc(C#Cc2ccc([*:2])cc2)cc1
1057,c1ccc2c(NC[*:1])cccc2c1
1058,CC[*:4]
1059,CCC[*:2]
1060,CCOC(=O)C#Cc1ccccc1[*:2]
1061,O=C1NC(=O)[C@]2(CCc3cc([*:2])ccc32)O1
1062,C[C@H](NC(=O)NCC[*:2])c1ccccc1
1063,O=C(CCCl)[*:2]
1064,CN1C(=O)[C@@H]([*:2])C[C@H](N2CCCCCC2)c2ccccc21
1065,c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c([*:1])ccc3ccccc23)cc1
1066,O=C(c1ccccc1[*:6])[*:2]
1067,Cc1ccc([*:2])nc1
1068,C[C@]1(N=C=O)CC[C@@H](C[*:2])CC1
1069,CCCCCCCC[*:2]
1070,COc1cccc([C@@H]2C(C#N)=C(N)S[C@H]2C(=O)[*:2])c1
1071,CC(C)[C@@H](CN(C)C)[*:2]
1072,Cc1nc(N)nc([*:1])n1
1073,Cc1nn(-c2ccccc2)c(Cl)c1C(=O)[*:2]
1074,Cc1ccccc1-n1nc(C(C)(C)C)cc1[*:1]
1075,CCN(CC)c1ccc(/N=N/c2ccc(S(=O)(=O)[*:2])cc2)cc1
1076,Fc1ccc([*:5])cc1
1077,O=C(c1ccccc1)[*:5]
1078,CC(C)NC(=O)[C@H](C(C)(C)C)[*:1]
1079,Cc1cc(C)c(/N=C(/c2ccccc2)c2ccccc2[*:1])c(C)c1
1080,Cc1ccc2ccccc2c1-c1c(C[*:2])ccc2ccccc12
1081,CC[*:6]
1082,CCCNC(=S)NCCCN1CCN(CCC[*:2])CC1
1083,CN(C)[C@H]1CCCC[C@@H]1[*:1]
1084,O=C(c1ccccn1)[*:1]
1085,OCCc1ccc([*:1])cc1
1086,CN(C[*:1])[N+](=O)[O-]
1087,CSc1cccc([*:2])c1
1088,Clc1cc([*:1])ccn1
1089,Cc1ccc(-c2ccccc2)n1[C@@H]1CCCC[C@H]1[*:1]
1090,CC(C)(C)P(/N=C(\C1=C([*:1])Cc2ccccc21)[*:4])C(C)(C)C
1091,c1cnc2c(c1)cc([*:2])c1cccnc12
1092,C[C@H](C(=O)O)[*:1]
1093,C[Si](C)(C)OC(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)[*:1]
1094,CCCCCCC(=O)[*:1]
1095,c1ccc2c(c1)CCC[C@@H]2[*:2]
1096,c1cc(-c2nnc([*:1])s2)ccn1
1097,O=C(COc1ccc(Cl)cc1Cl)[*:2]
1098,O=S(=O)(c1c(F)c(F)c(F)c(F)c1F)[*:5]
1099,O=S(=O)(O)C[*:1]
1100,Cc1cc([*:2])c(C)c2c1SC[C@@H](C)/C2=C1/c2ccccc2-c2ccc(N(C)C)cc21
1101,c1ccc(COC[*:2])cc1
1102,Oc1cc(F)c([*:1])c(F)c1
1103,CS(=O)(=O)[*:2]
1104,O=C(C1=CCCC1)[*:2]
1105,O=C(O)[*:2]
1106,Cc1ccc(-c2ccccc2)n1[C@@H]1CCCC[C@H]1[*:2]
1107,c1cc2c(c([*:1])n1)CCCC2
1108,Fc1ccccc1[*:1]
1109,CCOC(=O)C[*:3]
1110,c1cn([*:1])cn1
1111,c1ccc(-c2cc(-c3ccccn3)cc([*:1])c2)nc1
1112,c1ccc(C[*:5])cc1
1113,Cc1ccc([*:5])cc1
1114,COC(=O)c1ccc([*:2])cc1
1115,c1ccc2sc([*:2])nc2c1
1116,COc1cc(OC)c([*:4])c(OC)c1
1117,CC(C)(C)[*:3]
1118,O=C1CCCC[C@H]1C[*:2]
1119,C[Si](C)(C)[*:3]
1120,Cc1cc(C)cc([*:3])c1
1121,CN(C[*:2])[N+](=O)[O-]
1122,Cc1ccc(-c2nn(-c3ccccc3)cc2C(=O)[*:2])cc1
1123,NC(=O)[*:2]
1124,C#CC[*:2]
1125,CCOC(=O)C[*:2]
1126,Cc1ccc(-n2nc(C(C)(C)C)cc2[*:2])cc1
1127,CCCCCC[*:1]
1128,NC(=O)CC[*:1]
1129,O=C(c1ccc(Br)cc1)[*:2]
1130,O=C(c1ccccc1Cl)[*:2]
1131,c1ccc2c([*:2])c3ccccc3cc2c1
1132,O=C(Nc1ccc(Cl)cc1)[*:2]
1133,CN1C(c2ccc(F)cc2)=NC(C(F)(F)F)(C(F)(F)F)[C@H]1[*:1]
1134,O=C(C[*:3])Nc1ccc(F)c(F)c1F
1135,CC(=O)Nc1cc(C(C)(C)C)cc2c(=O)c3cc(C(=O)N(C(C)C)C(C)C)cc([*:2])c3oc12
1136,C1CCC(C[*:1])CC1
1137,COC(=O)NC(=S)Nc1ccccc1[*:2]
1138,c1c[nH]c([*:2])c1
1139,CC(=O)OC[C@H]1O[C@@H]([*:1])[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O
1140,Cc1cc([*:1])c(C(C)C)cc1O
1141,CCOC(=O)/C(=C/c1ccc(Cl)cc1)[*:1]
1142,NC(=O)C[*:1]
1143,CCCCCC(=O)[*:1]
1144,O=C(c1ccc(Cl)cc1)[*:1]
1145,CS(=O)(=O)[*:5]
1146,CC(C)[C@H](NC(=O)[C@H](C[*:2])C(F)(F)F)C(=O)OC(C)(C)C
1147,Fc1cc(F)c(Cl)c([*:2])c1
1148,c1cnc([*:5])nc1
1149,[O-][n+]1ccccc1[*:4]
1150,Cc1cc(C)c(C(=O)NC(=S)Nc2ccccc2[*:2])c(C)c1
1151,O=[N+]([O-])c1ccc(/C=N/c2ccccc2[*:1])c([N+](=O)[O-])c1
1152,CN(Cc1ccccc1B(O)O)[C@@H]1CCCC[C@H]1[*:1]
1153,O=C(O)[C@H](CO)[*:1]
1154,COC(=O)c1ccccc1[*:1]
1155,c1ccc2c([*:2])c3ccccc3nc2c1
1156,CCCNC(=S)Nc1ccc([*:2])cc1
1157,CC(C)(C)c1ccc([Si](c2ccc(C(C)(C)C)cc2)(c2ccc(C(C)(C)C)cc2)[*:6])cc1
1158,Fc1cccc([*:2])c1
1159,c1ccc(P(C[*:3])(=N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c2ccccc2)cc1
1160,Br[*:3]
1161,Cc1ccnc([*:2])c1
1162,Cc1cccc(C(=O)[*:2])c1
1163,O=C(c1c(F)cccc1F)[*:1]
1164,c1cc(C[*:1])ccn1
1165,N#C[C@H](C[*:2])C(c1ccccc1)(c1ccccc1)[*:1]
1166,COc1cc(N[C@@H](C)CCC[*:2])c2nccc(C)c2c1Oc1ccc(Cl)c(Cl)c1
1167,CS(=O)(=O)ON[C@@H](c1ccccc1)[C@H](c1ccccc1)[*:2]
1168,Oc1c([*:2])ccc2cccnc12
1169,COc1ccc(P(=NC[C@H](C(C)(C)C)[*:1])(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1
1170,O=P(Oc1ccccc1)(Oc1ccccc1)[C@H](c1ccccc1)[*:2]
1171,C=C[Si](CC)(CC)[*:1]
1172,COc1ccccc1[*:1]
1173,Cc1ccc(C(=O)c2ccc(C[*:1])cc2)cc1
1174,O=c1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c([*:1])c1=O
1175,c1cc([*:1])c2[nH]ccc2c1
1176,O=c1ccc2cc(C[*:1])ccc2o1
1177,O=C(NC(=S)Nc1ccccc1[*:2])c1ccc2ccccc2c1
1178,Cc1ccc([C@@H](C)[*:1])cc1
1179,COc1ccc([*:2])cc1
1180,FC(F)(F)c1ccc([*:2])cc1
1181,Cc1ccc(C)n1[C@@H]1CCCC[C@H]1[*:1]
1182,c1ccc2nc([*:1])ccc2c1
1183,Cc1cc(NC(=S)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C)c2c1C[C@@H](C)/C2=C1\c2c(C)c([*:2])cc(C)c2C[C@H]1C
1184,Cc1cccc(C)c1NC(=O)NC(=O)c1ccc(C(=O)[*:2])cc1
1185,c1ccc(-c2cc([*:2])n[nH]2)nc1
1186,c1csc(CC[*:2])c1
1187,COC(=O)C[*:1]
1188,O=C(N[C@@H](c1ccc(Cl)cc1)[C@@H](c1ccc(Cl)cc1)[*:2])c1ccccc1
1189,CCOC(=O)C(=C(C#N)C#N)C(=C(C#N)C#N)[*:1]
1190,F[*:1]
1191,O=C(c1ccccc1)[*:1]
1192,O=C(NC(=S)Nc1cccc2ccccc12)c1cccc(C(=O)[*:2])c1
1193,O=C([C@@H](O)[*:1])N(c1ccccc1)c1ccccc1
1194,O=C(NCc1ccccc1)[*:2]
1195,NS(=O)(=O)c1ccc([*:2])c(Br)c1
1196,CC(C)c1cc(C(C)C)c([*:6])c(C(C)C)c1
1197,O=C(CC[*:1])NCc1ccccc1
1198,c1ccc(S[*:2])cc1
1199,Cc1ccccc1-n1nc(C(C)(C)C)cc1[*:2]
1200,Fc1ccc([*:1])c(F)c1F
1201,FC(F)(F)c1cc(NC(=S)N[C@@H]2CCCC[C@H]2[*:2])cc(C(F)(F)F)c1
1202,C(=N/c1ccccc1[*:1])\c1c2ccccc2cc2ccccc12
1203,Cc1ccc(C)c(C(c2cc(C)ccc2C)[*:2])c1
1204,O=C(NC(=S)Nc1ccccc1[*:2])c1ccccc1
1205,c1c(C2CCCCC2)cc(C2CCCCC2)c([*:3])c1C1CCCCC1
1206,Cc1ccc(O)c([*:2])c1
1207,O=C(O)[C@H](Cc1ccccc1)[*:2]
1208,C1CO[C@H](C[*:1])C1
1209,c1ccc2c([*:2])cccc2c1
1210,COc1cc(OC)nc([*:1])n1
1211,CC(C)(C)c1ccc(C(=O)[*:2])cc1
1212,Oc1ccc(CC[*:1])cc1
1213,CCN(CC)c1ccc2ccccc2c1-c1c([*:1])ccc2ccccc12
1214,O=C(Nc1ccncc1)Nc1ccccc1Oc1ccccc1Oc1ccccc1[*:2]
1215,O=[N+]([O-])c1ccc(/C=N/c2ccccc2[*:1])cc1
1216,N#CC1=C(N)S[C@@H](C(=O)[*:2])[C@@H]1c1cccs1
1217,C=C[C@@H]1C[N@]2CC[C@@H]1C[C@@H]2[C@@H](c1ccnc2ccccc12)[*:1]
1218,N[*:3]
1219,Nc1ccc([*:1])cc1
1220,c1ccc2c(c1)oc1c([*:2])cccc12
1221,ClC(Cl)(Cl)C(=NCC[*:6])[*:5]
1222,C(c1nnn[nH]1)[*:1]
1223,O=C(C12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[*:2]
1224,O=[N+]([O-])c1ccccc1C[*:1]
1225,C=C[C@H]1C[N@]2CC[N@]1C[C@H]2[C@H](c1ccnc2ccc(OC)cc12)[*:2]
1226,O=C(Cc1ccccc1)[*:2]
1227,O=C1N[C@H]([*:1])N2CCC[C@@H]12
1228,FC(F)(F)c1cc([*:2])ccc1Cl
1229,O=C(O)[C@@H](Cc1ccccc1)[*:1]
1230,S=C(NCCCN1CCN(CCC[*:2])CC1)NCc1ccccc1
1231,O=C(Nc1ccc(Cc2ccc([*:2])cc2)cc1)Nc1cccc2cccnc12
1232,COC(=O)[C@H](C)[*:2]
1233,CC(C)(C)c1cc([*:2])n(-c2ccccc2)n1
1234,O[C@H](C[*:2])c1ccccc1
1235,N#Cc1ccc(NC(=O)N2CCC(=C(c3ccc(Cl)cc3CC[*:2])[*:1])CC2)cc1
1236,Cc1cc(Nc2cc(N(C)C)ccn2)c(C)c2c1C[C@@H](C)/C2=C1\c2c(C)c([*:2])cc(C)c2C[C@H]1C
1237,Fc1cc([*:2])cc(F)c1F
1238,C[C@@H](Oc1ccc(Cl)cc1Cl)C(=O)[*:2]
1239,N#Cc1ccc([*:2])cc1
1240,O=[N+]([O-])c1ccccc1[*:1]
1241,CN(/C(=N\NC(=O)c1ccccc1O)C(C)(C)[*:2])c1ccccc1
1242,O=C(NO)[*:1]
1243,FC(F)(F)C(F)(F)[*:2]
1244,COC(=O)/C(=C(\C(=O)OC)[*:2])P(c1ccccc1)c1ccccc1
1245,C[C@@H](C1CCCCC1)[*:2]
1246,O=C(O)CNC(=O)C[*:1]
1247,CNC(=S)NCc1cccc(C[*:2])c1
1248,[O-][n+]1c(-c2ccccc2)cc2ccccc2c1[*:1]
1249,c1ccc(COC[*:1])cc1
1250,FC(F)(F)c1ccc(-c2nnc([*:1])s2)cc1
1251,c1ccc(P(=N[C@@H]2CCCC[C@H]2[*:1])(c2ccccc2)c2ccccc2)cc1
1252,O=C(Nc1ccc([*:1])cc1)c1ccc(F)cc1
1253,O=C(CCCCl)[*:2]
1254,Brc1nc[nH]c1CSCC[*:1]
1255,OC[*:2]
1256,Ic1ccccc1[*:2]
1257,c1ccc2c(C[*:2])cccc2c1
1258,Oc1cc(-c2ccccc2)nc([*:2])n1
1259,O=C(Nc1ccncc1)Nc1ccccc1OCCOc1ccccc1[*:2]
1260,Clc1nc(-c2ccccc2)nc([*:2])c1-c1ccccc1
1261,COc1ccc([C@H]2C(C#N)=C(N)S[C@@H]2C(=O)[*:2])cc1
1262,CNC(=S)NCC[*:2]
1263,[O-][n+]1ccccc1[*:1]
1264,CCOC(=O)[C@H]1[C@H]2c3ccccc3[C@H](c3ccccc32)[C@@H]1[*:4]
1265,FC(F)(F)c1ccccc1[*:1]
1266,C1=C(CC[*:1])CCCC1
1267,C#C[*:2]
1268,Cc1ccc([*:4])cc1
1269,CC(C)c1ccc(Cl)c(S(=O)(=O)[*:2])c1
1270,c1ccc2cc(-c3c4ccccc4c([*:1])c4ccccc34)ccc2c1
1271,CC(C)c1cc(C(C)C)c(-c2cc3ccccc3c3c2O[P@](=O)(O)Oc2c([*:3])cc4ccccc4c2-3)c(C(C)C)c1
1272,c1ccc(C(c2ccccc2)[*:2])cc1
1273,N[C@@H]1CCCC[C@H]1[*:2]
1274,Cc1c[nH+]c([*:2])s1
1275,NC[*:1]
1276,CCCCc1cc(=O)[nH]c2nc([*:2])ccc12
1277,Oc1ccc(CC[*:1])cc1O
1278,CC(C)COc1cc(C(=O)NCc2ccccc2)nc2c([*:2])cccc12
1279,Cc1cc(C)c(S(=O)[*:2])c(C)c1
1280,Cc1ccc2c(c1)N(CC(=O)OC(C)(C)C)C(=O)[C@H]([*:1])C[C@@H]2c1ccccc1
1281,CC(C)P(=Nc1cccc2cccc([*:1])c12)(C(C)C)C(C)C
1282,CC(c1cccc[n+]1[O-])(c1cccc[n+]1[O-])[*:1]
1283,FC(F)(F)c1ccc(C[*:3])cc1
1284,O=S(=O)(c1ccc(Cl)cc1)[*:2]
1285,Fc1c(F)c(F)c([*:1])c(F)c1F
1286,Fc1ccc([*:2])c(F)c1F
1287,NC(=O)C[*:2]
1288,Cc1cc([*:1])cc(C)c1F
1289,c1ccc([*:5])cc1
1290,CSc1ccccc1[*:2]
1291,Cc1cc(C[*:2])cc(C(=O)c2ccccc2)c1
1292,Cc1cccc(C)c1NC(=S)NC(=O)c1ccc(C(=O)[*:2])cc1
1293,CCOC(=O)/C(=C/c1ccc2c(c1)OCO2)[*:1]
1294,O=C(NC[*:1])N(Cc1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
1295,COc1ccc([*:1])cc1OC
1296,Fc1ccc([*:2])cc1Cl
1297,CCOC(=O)[*:1]
1298,O=C(c1ccc(CCl)cc1)[*:2]
1299,FS(F)(F)(F)(F)c1ccc([*:1])cc1
1300,COc1ccccc1[*:6]
1301,O=C(c1ccccc1F)[*:1]
1302,c1cc(C[*:2])ccn1
1303,CC(C)[*:3]
1304,O[*:2]
1305,O=C(c1ccc2ccccc2c1)[*:1]
1306,CC(C)P(c1ccccc1[*:1])C(C)C
1307,CO[C@H](c1cccc(C(C)C)c1O)[*:1]
1308,Cc1cccc([*:2])n1
1309,c1cc([*:2])c2cccnc2c1
1310,COC(=O)CC[C@@H](C(=O)OC)[*:1]
1311,CNC(=O)c1cc(Oc2ccc([*:2])c(F)c2)ccn1
1312,CC1(C)[C@H](C(=O)[*:2])[C@@H]1/C=C(\Cl)C(F)(F)F
1313,CCCCN(CCCC)c1cc(O)nc([*:2])n1
1314,O=C(N[*:3])c1ccccc1
1315,C#Cc1ccc([*:1])cc1
1316,[O-][n+]1c([*:4])ccc2ccc3ccccc3c21
1317,CCN(CC)C(=O)[C@@H](P(=O)(c1ccccc1)c1ccccc1)[*:4]
1318,Clc1cccc(Cl)c1[*:1]
1319,NC(=O)CC[*:2]
1320,S=C(Nc1ccccc1)Nc1ccccc1[*:2]
1321,C=C(C[C@@H](O)C(=O)OCC)c1ccccc1[*:1]
1322,Cc1ccc([*:2])c(O)c1
1323,CCCCCCCC[*:1]
1324,CCOC(=O)/C(=C\c1ccccc1)[*:1]
1325,CN(Cc1ccccc1)C(=O)[C@H](C(C)(C)C)[*:1]
1326,c1ccc(-c2ccc([*:1])cc2)cc1
1327,Cc1ccc2c(C(=O)N3CCC(N4CCC[C@]5(CCN(C(C)C)C5=O)C4)CC3)c([*:2])sc2n1
1328,O=c1c(NCc2cccc(C[*:1])c2)c(NCc2cccc(C[*:2])c2)c1=O
1329,O=C(OCc1ccccc1)[*:1]
1330,Cc1cc(C)nc([*:2])n1
1331,[O-][n+]1ccccc1-c1cccc([*:1])n1
1332,O=P(C[*:4])(c1ccccc1)c1ccccc1
1333,CCOC(=O)c1c(N)sc(C(=O)[*:2])c1-c1cccc([N+](=O)[O-])c1
1334,Cc1ccc([*:1])cc1
1335,CC(C)(C)c1cc2c(c([*:2])c1)O[C@](C(=O)Nc1ccccn1)(c1ccccc1)CC2
1336,Cc1cccc(C(=O)CCC[*:1])c1
1337,CC(C)(C)OC(=O)N1CCC[C@H]1C[*:2]
1338,O=C(c1ccoc1)[*:2]
1339,C=C[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@H](OCc1ccccc1)c1ccnc2ccc([*:2])cc12
